id,date,vendor,amount,category,description,flagged,risk_score
2d790f32-b7aa-4cc3-888e-b6e9deee627d,2023-02-16,WeWork,205.19,Services,Standard business expense,False,0.1
a50b738d-527e-431c-9649-92e33bacefd4,2023-02-16,Hilton Hotels,999.0,Utilities,Standard business expense,True,0.78
ff713dcf-c83a-4efa-85e5-954ab145acb0,2023-02-16,Google Cloud,98.99,Rent,Standard business expense,False,0.04
3f863040-3cab-4d4a-9c8f-fb5543366fbe,2023-02-16,Salesforce,20.43,Travel,Standard business expense,False,0.03
a7ac68fa-c077-4c3e-ac4a-453dfa04e419,2023-02-16,Staples Corporate,130.17,Travel,Standard business expense,False,0.01
67e60770-3f71-4c2d-ac63-edb633feb7f7,2023-02-16,WeWork,211.33,Rent,Standard business expense,False,0.1
a01bda6d-bdea-4baa-b959-f48ab53d2d97,2023-02-16,Zoom Video Comm,89.13,Rent,Standard business expense,False,0.08
cff5262d-6201-43c1-abd2-ee6ec06e1845,2023-02-16,AWS Web Services,239.52,Office Supplies,Standard business expense,False,0.1
9740ed02-2a30-446c-8c14-3f9051efd2a9,2023-02-16,Microsoft Azure,277.07,Services,Standard business expense,False,0.15
c820a754-c46e-4733-80c3-e1bd967a69f9,2023-02-16,Slack Technologies,276.68,Travel,Standard business expense,False,0.12
8d17fbc1-9e2a-40a6-bdac-a5aaa127e319,2023-02-16,Uber Business,259.78,Software,Standard business expense,False,0.12
033d9605-3bbe-49ab-9898-68d46650b85f,2023-02-16,Slack Technologies,208.76,Office Supplies,Standard business expense,False,0.13
d8cdd599-0733-40cc-9fc7-26742df3edd3,2023-02-16,Microsoft Azure,1978.89,Services,Standard business expense,False,0.05
97255f2c-fe54-461b-9e27-1751e69476f2,2023-02-16,Slack Technologies,78.81,Utilities,Standard business expense,False,0.05
205f811e-9c19-4485-9b50-1abd66fc397f,2023-02-16,AWS Web Services,151.38,Rent,Standard business expense,False,0.09
54fb056d-7493-44f9-a941-2088357e894a,2023-02-16,Microsoft Azure,261.78,Rent,Standard business expense,False,0.14
de928e16-2ce4-4e38-a357-b840fcc9580c,2023-02-16,Microsoft Azure,443.61,Office Supplies,Standard business expense,False,0.13
5853e61d-8571-46d5-9602-a86246588707,2023-02-16,Slack Technologies,301.03,Travel,Standard business expense,False,0.09
31fd7b3b-0748-45f4-8258-bfd6b69b6ddc,2023-02-16,Microsoft Azure,160.05,Travel,Standard business expense,False,0.09
36de43d9-c26e-48e1-a12f-784dc7f6fe12,2023-02-17,AWS Web Services,363.06,Utilities,Standard business expense,False,0.07
dad107d7-6166-41d4-84d1-48ee5c1303e0,2023-02-17,Salesforce,55.25,Utilities,Standard business expense,False,0.09
14c86eeb-e8d5-413b-b5cc-cb6b86ae08d6,2023-02-17,Microsoft Azure,774.31,Services,Standard business expense,False,0.13
8fdd8260-0449-4687-add5-41813fa65bcc,2023-02-17,Uber Business,272.3,Office Supplies,Standard business expense,False,0.05
97bb08f9-f5d1-4af4-b421-b72826f1f550,2023-02-17,Hilton Hotels,4990.0,Services,Standard business expense,True,0.83
5597595c-dbcb-4da7-ae0b-1ea938d1a1e8,2023-02-17,Office Supplies Depot (Unverified),1500.0,Travel,Consulting Fee,True,0.87
316147c2-e67c-4b24-8178-cb9baccc6ce8,2023-02-17,Slack Technologies,509.23,Software,Standard business expense,False,0.13
e8d5ae3f-21ec-49bd-b588-64f102132c95,2023-02-17,WeWork,87.25,Utilities,Standard business expense,False,0.13
0ac5e017-6ff6-490f-858e-71dd5c6701e2,2023-02-17,Google Cloud,253.38,Software,Standard business expense,False,0.03
0a4edaae-4ce9-4e09-921d-5dec0ab1114a,2023-02-17,Uber Business,1541.58,Office Supplies,Standard business expense,False,0.1
a708bd65-6d46-499e-bd87-704dbc79eddd,2023-02-17,Uber Business,297.1,Services,Standard business expense,False,0.18
d06a7af5-43ea-4c3f-8194-2c1fa14f4f42,2023-02-17,Google Cloud,121.68,Office Supplies,Standard business expense,False,0.03
795b6f7a-5276-4601-aa93-b2ce42759dc4,2023-02-17,Hilton Hotels,992.91,Software,Standard business expense,False,0.13
816c5b37-185f-4f3a-a291-95a9a13524e3,2023-02-17,AWS Web Services,49.82,Rent,Standard business expense,False,0.11
f0c48ff7-bd34-45d1-b270-05e74c6bb428,2023-02-17,Delta Airlines,126.94,Utilities,Standard business expense,False,0.16
ef8b3001-c9f7-426c-b22e-50ca118400f7,2023-02-17,Zoom Video Comm,305.58,Services,Standard business expense,False,0.09
cad1ff0f-f10f-4626-9f14-f38cd970f8f6,2023-02-17,Uber Business,114.78,Software,Standard business expense,False,0.03
2ddd2ace-1320-45c1-88a6-b495ca4c323f,2023-02-17,Delta Airlines,188.44,Rent,Standard business expense,False,0.2
7571d496-a9ff-4a08-abd5-e7b3c15b9d99,2023-02-17,Zoom Video Comm,427.54,Rent,Standard business expense,False,0.05
ecbf67fa-a9e2-408a-9f41-ccd70bf9176f,2023-02-17,Uber Business,204.47,Travel,Standard business expense,False,0.19
4112a87d-8d2c-4bb2-a21a-e4435b1056b3,2023-02-17,AWS Web Services,390.11,Office Supplies,Standard business expense,False,0.1
e6d9d270-fec5-4a0d-a37e-8d68c6eb7591,2023-02-17,Delta Airlines,101.32,Software,Standard business expense,False,0.18
e0927399-98cc-46cb-a0ce-f8baaf12073f,2023-02-17,WeWork,191.93,Services,Standard business expense,False,0.14
f925e17a-c082-402b-820c-58416db5e9de,2023-02-17,Google Cloud,322.76,Services,Standard business expense,False,0.08
3f80c327-76f8-4672-9388-bc2c653a33c7,2023-02-17,Google Cloud,128.56,Rent,Standard business expense,False,0.08
94a20898-a1de-4275-933a-5854476c25df,2023-02-17,AWS Web Services,438.24,Office Supplies,Standard business expense,False,0.09
36f31cf8-eddd-4de0-9e4a-7912d5a6004f,2023-02-17,Staples Corporate,106.09,Services,Standard business expense,False,0.14
4b348eb1-262a-4a39-b231-b48ad6014e4e,2023-02-17,Microsoft Azure,106.37,Travel,Standard business expense,False,0.08
9cc3713b-83eb-4f64-a7bd-1a2d601915f5,2023-02-17,AWS Web Services,153.98,Travel,Standard business expense,False,0.14
73fdf35c-f2bc-4e95-af5d-57132fc24f29,2023-02-17,AWS Web Services,1688.28,Utilities,Standard business expense,False,0.14
6c401a8f-b80a-47cb-90e4-b1bba6c936ab,2023-02-17,Microsoft Azure,1628.31,Travel,Standard business expense,False,0.16
2d26d1fd-660c-47b2-94c9-c2b5fca370f9,2023-02-17,Salesforce,198.84,Utilities,Standard business expense,False,0.17
07846f86-4eb0-4931-a0bb-f4e88bb36b60,2023-02-17,Staples Corporate,96.82,Travel,Standard business expense,False,0.13
afaa0090-8762-4dd9-9d09-fd5f636a98f3,2023-02-17,Google Cloud,374.68,Services,Standard business expense,False,0.17
a3f439b1-c05b-4c2f-a350-cd6966db03a4,2023-02-17,Microsoft Azure,1616.99,Utilities,Standard business expense,False,0.13
17c15600-093b-4ded-807b-8b5840ea8b94,2023-02-18,Google Cloud,990.0,Office Supplies,Standard business expense,True,0.87
b0afb619-9607-4976-8f12-059252bedaf7,2023-02-18,Staples Corporate,989.14,Utilities,Standard business expense,False,0.15
1082497d-3fdb-4dc5-9087-a50e52c74a1a,2023-02-18,Google Cloud,72.33,Rent,Standard business expense,False,0.05
396c380e-e78c-4314-bbbb-c2056f57ab02,2023-02-18,Uber Business,999.0,Office Supplies,Standard business expense,True,0.78
84f390bf-6f46-4fef-a01d-490e35c6c6c9,2023-02-18,Delta Airlines,244.19,Rent,Standard business expense,False,0.17
26dc3c69-e316-44fb-92e7-edc94e5d052a,2023-02-18,Slack Technologies,990.0,Office Supplies,Standard business expense,True,0.88
2fb172f3-d5c2-4d83-b8da-485129340589,2023-02-18,Slack Technologies,39.1,Travel,Standard business expense,False,0.06
8e221af4-c57d-40e9-8b96-cc9e67263112,2023-02-18,Delta Airlines,319.58,Rent,Standard business expense,False,0.05
ccc2e93d-41a1-4c2f-9d32-9ca3e67ef617,2023-02-19,Uber Business,62.9,Office Supplies,Standard business expense,False,0.02
a5f8637e-3ab9-46d3-b0ec-64301d23bc90,2023-02-19,Consulting Partners Inc,500.0,Travel,Consulting Fee,True,0.78
a2c11090-ee22-4e1e-9cd7-a2102564b71f,2023-02-19,AWS Web Services,656.44,Software,Standard business expense,False,0.17
1c6981ae-e6d2-41e0-bb68-cfe2e589c5db,2023-02-19,Slack Technologies,297.6,Software,Standard business expense,False,0.06
6e2cdc42-d661-4839-982c-79817dc7967c,2023-02-19,Uber Business,617.97,Software,Standard business expense,False,0.05
a374c303-a55f-4d95-9708-95f4ce63b033,2023-02-19,Hilton Hotels,467.32,Travel,Standard business expense,False,0.15
36a42b07-6f71-4cb1-8771-ade879edf128,2023-02-19,WeWork,999.0,Utilities,Standard business expense,True,0.75
18029749-89d4-4a76-a7d0-cdb43739c015,2023-02-20,Google Cloud,446.16,Office Supplies,Standard business expense,False,0.05
0262ba02-6b42-4658-ade6-abece35baf2c,2023-02-20,WeWork,4999.0,Software,Standard business expense,True,0.69
d378649a-7483-4259-a376-37588a488d60,2023-02-20,Uber Business,151.07,Office Supplies,Standard business expense,False,0.08
4c17f928-6210-4a4c-a9b4-a16c283e349d,2023-02-20,Uber Business,110.3,Rent,Standard business expense,False,0.13
fe390ca6-1d7a-4e9d-adcd-444625a16c3b,2023-02-20,Delta Airlines,133.29,Rent,Standard business expense,False,0.11
9878cbed-ebc9-4423-aebd-b981aee510b6,2023-02-20,Hilton Hotels,990.0,Travel,Standard business expense,True,0.83
8d584eab-eea2-49e8-8d91-697aea964844,2023-02-20,Uber Business,625.93,Software,Standard business expense,False,0.03
043c2a28-bdbc-48c8-a7e8-b5a14f92f450,2023-02-20,Staples Corporate,248.12,Utilities,Standard business expense,False,0.15
73a9b999-7713-4a1c-adcd-d6d61e3f20c5,2023-02-20,Zoom Video Comm,269.53,Travel,Standard business expense,False,0.14
021d30fc-f107-4954-8523-47291b7a7527,2023-02-20,Delta Airlines,32.37,Services,Standard business expense,False,0.09
f0a20e27-05fc-435f-9e01-2aaaaad5b30f,2023-02-20,Staples Corporate,260.4,Software,Standard business expense,False,0.13
1b205d72-4124-4630-b59d-b7b2ce21ea94,2023-02-20,Hilton Hotels,489.92,Utilities,Standard business expense,False,0.18
769f0bf3-2f59-4761-98bd-63423a62cdca,2023-02-20,Salesforce,119.4,Software,Standard business expense,False,0.09
fb585579-df76-4ba6-af8e-6aabd05b8f79,2023-02-20,Uber Business,1331.98,Travel,Standard business expense,False,0.17
38056108-a228-4aa6-a505-44f2774b09c8,2023-02-20,AWS Web Services,888.38,Rent,Standard business expense,False,0.13
6e919ec2-8041-417c-b9fc-eb761e452efe,2023-02-20,Delta Airlines,4995.0,Rent,Standard business expense,True,0.63
266651ee-5d94-4980-b826-80468e6e4f10,2023-02-20,Slack Technologies,185.75,Services,Standard business expense,False,0.13
7d0a5451-a1d0-4256-89f6-ba5f51c00183,2023-02-20,Salesforce,648.87,Utilities,Standard business expense,False,0.0
b48b1310-4fda-4f38-9ebd-ab57bb9b3cf5,2023-02-20,Microsoft Azure,77.97,Travel,Standard business expense,False,0.1
d0f6b520-1d4b-42bf-8cad-9e076a8e5a32,2023-02-20,Staples Corporate,367.01,Travel,Standard business expense,False,0.18
994ad80e-f6dc-4427-a03d-b1389b3e7865,2023-02-20,Salesforce,1402.16,Rent,Standard business expense,False,0.07
08206c08-74a8-4faf-9734-0db9fee409c2,2023-02-20,AWS Web Services,340.84,Software,Standard business expense,False,0.14
4e22e776-c07c-4223-a7bf-8b233582af94,2023-02-20,Delta Airlines,71.9,Travel,Standard business expense,False,0.16
6d4d6e4d-e3ea-401d-a4bc-7e62eb6563a1,2023-02-20,Microsoft Azure,606.5,Rent,Standard business expense,False,0.05
e364eb3c-7284-4c63-ab7c-a831aceb6321,2023-02-20,Consulting Partners Inc,1500.0,Software,Consulting Fee,True,0.85
c9b89d7e-1a06-48ba-8c94-c29d4ed64aaf,2023-02-20,Microsoft Azure,225.23,Travel,Standard business expense,False,0.06
a2687cbb-46a6-4f22-a356-7e6b6a71ed04,2023-02-20,Zoom Video Comm,392.38,Travel,Standard business expense,False,0.03
9cd34732-9fbd-4f0f-b761-7b18c22a10f9,2023-02-20,Staples Corporate,452.51,Services,Standard business expense,False,0.16
282f3260-8be9-433f-91d9-6ab06e4b7c22,2023-02-20,Slack Technologies,1189.31,Office Supplies,Standard business expense,False,0.0
42329967-2cf2-4c07-9f57-0a70a83687c5,2023-02-20,Microsoft Azure,148.12,Services,Standard business expense,False,0.07
49ba75a8-b26a-4342-a353-7b5f7caa2657,2023-02-20,WeWork,145.01,Software,Standard business expense,False,0.06
7544263d-8441-4e6a-a50c-b1b87bab4db6,2023-02-20,Hilton Hotels,813.24,Services,Standard business expense,False,0.11
a05a3fdb-7e1e-412b-9701-6f2ed26aeaa3,2023-02-20,Slack Technologies,281.58,Travel,Standard business expense,False,0.17
d2913737-f97d-4457-a9af-eaecc9264f41,2023-02-20,Uber Business,449.4,Travel,Standard business expense,False,0.14
ee7a04af-372b-4b7e-8dae-1f5fa76bd964,2023-02-20,WeWork,796.67,Office Supplies,Standard business expense,False,0.08
eaa772c9-6e71-4084-8078-0f2ba381cabc,2023-02-20,Google Cloud,497.94,Services,Standard business expense,False,0.04
bff25cbd-f0cf-4b49-800d-ba21c143823f,2023-02-20,Staples Corporate,393.94,Travel,Standard business expense,False,0.12
d143def8-de77-446a-9bbd-5c4ee183064f,2023-02-20,Zoom Video Comm,133.75,Services,Standard business expense,False,0.09
23a0476d-ad98-4272-b660-1ead7666aad5,2023-02-20,Google Cloud,839.41,Office Supplies,Standard business expense,False,0.1
1088f123-184a-4542-a058-8e445409b3b9,2023-02-20,Salesforce,2227.26,Office Supplies,Standard business expense,False,0.15
ecd1a8dd-f50c-4bb7-9653-020e7ee3e58d,2023-02-20,AWS Web Services,717.11,Office Supplies,Standard business expense,False,0.14
c36fbdfe-3ddf-4b6d-9566-a7805bb2abeb,2023-02-20,Salesforce,537.24,Office Supplies,Standard business expense,False,0.13
5b7c1a74-161c-462e-9c8b-ffca5439e5b1,2023-02-20,WeWork,1026.34,Rent,Standard business expense,False,0.17
2137999b-26b0-4f1b-ab63-44918cdb8736,2023-02-20,AWS Web Services,393.89,Software,Standard business expense,False,0.11
0183eb15-ce7a-4fad-b42d-bfb24b23e658,2023-02-20,Uber Business,1663.63,Office Supplies,Standard business expense,False,0.06
e08aaed2-f274-40a4-bb01-e0659851daa2,2023-02-20,Delta Airlines,322.19,Software,Standard business expense,False,0.19
318b7ec9-9d33-4fad-a2bf-5cd54089fa94,2023-02-20,AWS Web Services,147.9,Office Supplies,Standard business expense,False,0.11
cfdbe5bb-b381-492c-880d-bc85f820a806,2023-02-20,Uber Business,30.12,Rent,Standard business expense,False,0.02
451d6fd0-bf40-4299-821b-e43033981f17,2023-02-20,Microsoft Azure,1555.57,Utilities,Standard business expense,False,0.02
1fc28b10-a45e-4cdd-b431-d1e2f882323c,2023-02-20,Delta Airlines,266.28,Software,Standard business expense,False,0.07
2201a4ba-02df-408c-9c7f-83fbab81f951,2023-02-20,Slack Technologies,509.12,Utilities,Standard business expense,False,0.09
1ea42709-d7a3-4446-9a02-33a3941fedbc,2023-02-20,AWS Web Services,4995.0,Software,Standard business expense,True,0.81
45d36f72-1984-48d6-933e-d9ffb336cf74,2023-02-20,WeWork,154.93,Travel,Standard business expense,False,0.03
0ca946f7-687f-4ed3-9234-c158b2ec6ffe,2023-02-20,WeWork,664.04,Services,Standard business expense,False,0.1
16e41b1f-61fb-4791-8297-80722097e9c0,2023-02-20,Microsoft Azure,115.81,Rent,Standard business expense,False,0.01
ab2f1c5f-4518-46ef-8047-ac7dcc999e95,2023-02-20,Zoom Video Comm,287.93,Rent,Standard business expense,False,0.02
1bcec5de-2e30-458c-9b81-7fdb2040b6cc,2023-02-20,Microsoft Azure,99.67,Rent,Standard business expense,False,0.06
c5a5c5ed-e91c-4662-a129-bc6459156b58,2023-02-20,Uber Business,1440.96,Travel,Standard business expense,False,0.02
951b01a3-b737-401f-b95f-eb753a2b2cd6,2023-02-21,WeWork,154.4,Travel,Standard business expense,False,0.01
33b51527-0e92-490f-ad98-d5d8768a260e,2023-02-21,Hilton Hotels,1204.27,Utilities,Standard business expense,False,0.03
cce28226-c620-467b-99f8-bb3b5fa4a5cb,2023-02-21,Delta Airlines,229.07,Services,Standard business expense,False,0.01
57da2cf9-2c13-4009-8d10-1575403d2b19,2023-02-21,Salesforce,44.15,Office Supplies,Standard business expense,False,0.04
26742fef-c735-47c4-b305-ff0159cd3cfd,2023-02-21,Google Cloud,500.55,Office Supplies,Standard business expense,False,0.16
2162448a-0cf2-4f81-868a-61dd6e4ae893,2023-02-21,Staples Corporate,2261.61,Travel,Standard business expense,False,0.17
889aacb6-ab21-4916-b69c-f1c92f9136ea,2023-02-21,Rapid Solutions,2500.0,Software,Consulting Fee,True,0.74
80bd63a2-8239-4bf6-aa13-2698cb38a4cd,2023-02-21,Salesforce,88.83,Rent,Standard business expense,False,0.13
a7b2b913-9a4d-4667-96a2-79895429a2a0,2023-02-21,Slack Technologies,4995.0,Utilities,Standard business expense,True,0.7
b9e96d95-2415-48fe-9ae1-c9ffb5a93f33,2023-02-21,Hilton Hotels,374.59,Office Supplies,Standard business expense,False,0.11
a115236d-dbe0-412d-87f2-6c2366a5422e,2023-02-21,WeWork,485.75,Rent,Standard business expense,False,0.19
70fcaab5-1278-4742-9315-8e7bd0763f9a,2023-02-21,AWS Web Services,61.49,Rent,Standard business expense,False,0.01
7416fb30-711a-4fd3-90af-df6aa0a01f11,2023-02-21,Slack Technologies,315.98,Software,Standard business expense,False,0.03
429ce177-18ff-4ae2-b896-943fc7ba71ae,2023-02-21,WeWork,451.62,Utilities,Standard business expense,False,0.01
33538ecf-7792-43aa-b61d-46c8b383369f,2023-02-21,Salesforce,191.08,Utilities,Standard business expense,False,0.13
7d7999ea-b907-4c93-9717-051bef8438d2,2023-02-21,Consulting Partners Inc,5000.0,Services,Consulting Fee,True,0.67
2159fb1f-243f-4e34-a295-81ab1d44b4e3,2023-02-21,WeWork,149.95,Rent,Standard business expense,False,0.05
4cdc77f7-c29f-4930-bf82-da6d698d8db2,2023-02-21,Global Services LLC,2000.0,Utilities,Consulting Fee,True,0.78
66d651e4-f98b-474a-a1db-848a361d1695,2023-02-21,WeWork,54.45,Services,Standard business expense,False,0.07
c93f5a03-c7db-4872-a769-79c7f0304d4f,2023-02-21,Google Cloud,461.01,Software,Standard business expense,False,0.15
8dab148e-9543-40b4-9785-1e5ab681c71b,2023-02-21,AWS Web Services,179.42,Rent,Standard business expense,False,0.17
6fdfa04b-dbf8-436e-8eef-0e4487ba7533,2023-02-21,Google Cloud,81.77,Rent,Standard business expense,False,0.13
7ad193cd-7189-401f-a996-6b02910090d5,2023-02-21,Slack Technologies,459.92,Services,Standard business expense,False,0.19
8f6bdaf5-85ce-452d-816c-83919903d0d0,2023-02-21,Salesforce,246.15,Software,Standard business expense,False,0.01
247ed958-1042-4e80-b4b4-3b8fdb46245b,2023-02-21,Delta Airlines,435.96,Utilities,Standard business expense,False,0.09
8968a3fe-e9e5-403d-9fe0-581948f01e85,2023-02-21,Zoom Video Comm,64.33,Office Supplies,Standard business expense,False,0.06
353530ea-9003-4d74-b2d1-747adbd92f9a,2023-02-21,WeWork,78.12,Software,Standard business expense,False,0.1
3c02caff-998e-42a7-9e77-b547be86b24c,2023-02-21,Google Cloud,328.92,Office Supplies,Standard business expense,False,0.08
bd9e2ef0-fcc7-45b3-b697-95350cbf4609,2023-02-21,Zoom Video Comm,62.36,Office Supplies,Standard business expense,False,0.11
b809580e-7d17-48e9-a671-c142b266edcf,2023-02-21,AWS Web Services,501.15,Office Supplies,Standard business expense,False,0.12
38313293-2a2f-43f2-8e3b-8bcf3bb0dfc9,2023-02-21,Hilton Hotels,964.9,Services,Standard business expense,False,0.14
c9134c80-b312-41e3-af37-7b1cfea4b4d1,2023-02-21,Uber Business,52.55,Utilities,Standard business expense,False,0.1
099363c4-b5c5-4440-bdee-916b8e1a88b8,2023-02-22,Uber Business,36.75,Services,Standard business expense,False,0.02
839564b0-9f58-4012-b8f0-9eda94d85cfb,2023-02-22,Google Cloud,946.71,Software,Standard business expense,False,0.05
7c118b80-d556-41cf-8629-d7c1c4998c05,2023-02-22,Staples Corporate,183.77,Office Supplies,Standard business expense,False,0.02
87136689-bf04-408b-836f-265ef02da44a,2023-02-22,AWS Web Services,98.63,Rent,Standard business expense,False,0.0
32ca72af-9f13-463e-8963-92b1d6f2b92c,2023-02-22,Microsoft Azure,229.71,Utilities,Standard business expense,False,0.13
8711b317-c371-40ce-983b-d8d5aa366171,2023-02-22,WeWork,138.28,Services,Standard business expense,False,0.14
4dcffaf7-896a-4534-a41b-dd84acdbf257,2023-02-22,AWS Web Services,73.76,Rent,Standard business expense,False,0.02
b815dc5f-d6d8-43e5-911b-2e000b3607b2,2023-02-22,Delta Airlines,431.9,Rent,Standard business expense,False,0.19
b944e3b8-abe3-440a-a529-297ecc9a1e55,2023-02-22,AWS Web Services,168.38,Office Supplies,Standard business expense,False,0.04
42a73638-7acf-4024-bc16-7a531dcd7b6c,2023-02-22,WeWork,547.96,Software,Standard business expense,False,0.09
800ff75c-c3a7-4583-924a-5602eb61fb0e,2023-02-22,Slack Technologies,70.81,Software,Standard business expense,False,0.1
b1eb83ba-36a8-4c00-939c-a1a25a04aba0,2023-02-22,Slack Technologies,389.23,Rent,Standard business expense,False,0.11
ee0aa00a-eb6d-4596-b3df-8febb8fa197e,2023-02-22,Google Cloud,654.24,Rent,Standard business expense,False,0.17
4af26dbc-b695-46a0-b312-148c56a79e1f,2023-02-22,Delta Airlines,591.61,Utilities,Standard business expense,False,0.06
e21e6229-38dc-4cfb-9000-1a469e7778fb,2023-02-22,Zoom Video Comm,762.11,Services,Standard business expense,False,0.03
8b10a7d6-8836-4cff-b389-c239faa60aa7,2023-02-22,Delta Airlines,723.94,Services,Standard business expense,False,0.15
d1148182-4d48-4b37-afa3-54b949cac156,2023-02-22,Staples Corporate,60.11,Services,Standard business expense,False,0.07
7aff22be-928a-4188-b3da-962f7b4a3fb0,2023-02-22,AWS Web Services,440.72,Utilities,Standard business expense,False,0.12
7ba89c47-22c7-45d9-9790-92890a263701,2023-02-22,Delta Airlines,218.79,Software,Standard business expense,False,0.05
1105b35c-b4a3-483d-ab88-fbdaa30307e0,2023-02-22,Zoom Video Comm,58.25,Office Supplies,Standard business expense,False,0.15
56f93599-d917-48e0-9f52-2a278c8c5908,2023-02-22,Microsoft Azure,92.94,Travel,Standard business expense,False,0.16
9b433017-2532-45a4-8749-e9e4aa7a6e88,2023-02-22,Microsoft Azure,83.65,Office Supplies,Standard business expense,False,0.1
a93923f6-d3b1-46e9-8bf4-5ab32040d0bb,2023-02-22,AWS Web Services,34.05,Rent,Standard business expense,False,0.17
a3e54c5d-1411-48ec-abc3-4a9c47d95c4d,2023-02-22,AWS Web Services,990.0,Travel,Standard business expense,True,0.61
d419de93-d008-45a8-9c28-7da69b45bea5,2023-02-22,Slack Technologies,148.88,Travel,Standard business expense,False,0.15
5632e22b-22b1-4b99-b7f0-734b89bd6106,2023-02-22,Salesforce,177.03,Travel,Standard business expense,False,0.14
49c187a9-1692-43b5-b346-e48e0f5d14c8,2023-02-22,Microsoft Azure,1844.64,Services,Standard business expense,False,0.19
ec4072cf-ca1f-4776-95e5-e51d728abfa6,2023-02-22,WeWork,101.65,Services,Standard business expense,False,0.16
c6ad19e4-eede-47d4-b23d-802ae1df14e7,2023-02-22,Office Supplies Depot (Unverified),1500.0,Utilities,Consulting Fee,True,0.61
0df2a8e9-8546-488d-87cc-38c940ab1eb0,2023-02-22,Microsoft Azure,886.94,Utilities,Standard business expense,False,0.02
0aca0f3e-6122-4a61-b4ff-3bccd9945139,2023-02-22,Staples Corporate,754.29,Office Supplies,Standard business expense,False,0.08
516c906a-80e9-44f2-baaf-729e9f5fb7fc,2023-02-22,Staples Corporate,173.12,Utilities,Standard business expense,False,0.18
d861268c-c2ca-4922-81d5-889d3815597b,2023-02-22,Google Cloud,514.21,Travel,Standard business expense,False,0.12
8c74c667-a495-401f-a0c8-8389c1e6498c,2023-02-22,Slack Technologies,163.9,Utilities,Standard business expense,False,0.01
a24ddda3-8cb5-4aaa-8c6c-2cbd9821a44b,2023-02-22,Uber Business,148.29,Travel,Standard business expense,False,0.15
4b4bb540-7bc8-4401-9004-eaf864df5da1,2023-02-22,Slack Technologies,275.85,Services,Standard business expense,False,0.16
81839274-0a3f-47ef-9353-5ae32508fdf3,2023-02-22,Uber Business,204.53,Travel,Standard business expense,False,0.17
16858bc2-ea47-4938-86b0-d3f1cb63b888,2023-02-22,Uber Business,990.0,Software,Standard business expense,True,0.71
7fb1573d-bbc6-4b59-beb2-f6d93e4472e2,2023-02-22,Uber Business,728.76,Rent,Standard business expense,False,0.06
a599d96a-6e77-4fda-9f78-c0029144b011,2023-02-23,WeWork,1020.9,Rent,Standard business expense,False,0.04
14e331ce-7774-4876-afe5-66b5dfc658cd,2023-02-23,WeWork,395.33,Office Supplies,Standard business expense,False,0.05
0d2afcfd-3deb-4156-88fa-a753dd4737e9,2023-02-23,AWS Web Services,26.79,Rent,Standard business expense,False,0.14
636ef32d-bb38-4fe2-aabc-cea466de2f1f,2023-02-23,Slack Technologies,180.31,Services,Standard business expense,False,0.07
0797d30b-9db3-4d5f-899f-89716768c686,2023-02-23,Uber Business,239.3,Software,Standard business expense,False,0.19
2495309f-71c0-40b8-ba26-2b79a18a1cdd,2023-02-23,Hilton Hotels,87.89,Office Supplies,Standard business expense,False,0.13
ff562958-0123-4bab-b3d8-251f7c9ce1e1,2023-02-23,Hilton Hotels,329.16,Rent,Standard business expense,False,0.1
89399579-783c-46a9-99a6-c2c24181a739,2023-02-23,Microsoft Azure,125.16,Office Supplies,Standard business expense,False,0.08
3ee5a169-09dc-4847-b409-cd8466177c32,2023-02-23,Salesforce,209.27,Office Supplies,Standard business expense,False,0.1
b0f4ecb1-a4e9-4836-af97-3f68e9272eb6,2023-02-23,Slack Technologies,4990.0,Travel,Standard business expense,True,0.67
fa6eb067-cc84-4ca9-9e89-66bcd6b0b73a,2023-02-23,Uber Business,961.9,Services,Standard business expense,False,0.11
ebb65396-69c0-41dc-9853-79c1b0a18088,2023-02-23,Microsoft Azure,23.12,Software,Standard business expense,False,0.14
a07ece5b-e36d-4e27-bd53-fba713915dca,2023-02-23,Hilton Hotels,415.99,Office Supplies,Standard business expense,False,0.01
ee5df027-2d35-475a-932c-e25a10d33a89,2023-02-23,AWS Web Services,104.56,Office Supplies,Standard business expense,False,0.06
0bc31283-f1a5-418f-89ff-8ffe208d738a,2023-02-23,Salesforce,131.9,Office Supplies,Standard business expense,False,0.11
8575cba3-c2e3-4844-afe2-89cb754a22cb,2023-02-23,Slack Technologies,110.8,Services,Standard business expense,False,0.02
2af96553-74d1-4385-8147-f49ff1162ef5,2023-02-23,Hilton Hotels,300.46,Utilities,Standard business expense,False,0.17
928b6484-83e9-485c-9d70-4a1eb1b14dc9,2023-02-23,Hilton Hotels,115.4,Software,Standard business expense,False,0.19
ce6981df-8ec0-4226-b0de-7667988c01a8,2023-02-23,Microsoft Azure,632.54,Utilities,Standard business expense,False,0.13
d238ad05-a487-4bf0-9137-734263f9351e,2023-02-23,Microsoft Azure,314.95,Utilities,Standard business expense,False,0.13
e3a40656-b6a2-4898-adc4-4fc7eeaa3363,2023-02-23,Google Cloud,232.92,Utilities,Standard business expense,False,0.2
efefd309-00de-4dcb-98eb-2db9f0bbad26,2023-02-23,AWS Web Services,356.55,Software,Standard business expense,False,0.2
2e1fd9de-957f-4134-84b1-3bcf38d7f43d,2023-02-23,Hilton Hotels,199.98,Travel,Standard business expense,False,0.04
